e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
82,0.0228,0.132,3.45,0.132,3.45,0.4839895161876488,0.0,0.8750737958712087,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
83,0.0228,0.132,3.45,0.132,3.45,0.579307327456934,0.0,0.8151092076247848,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
84,0.0228,0.132,3.45,0.132,3.45,0.6666385167360761,0.0,0.7453811696064803,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
85,0.0228,0.132,3.45,0.132,3.45,0.05524434551359697,0.0,0.9984728650738458,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
86,0.0228,0.132,3.45,0.132,3.45,0.16582778986330848,0.0,0.9861547262519459,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
87,0.0228,0.132,3.45,0.132,3.45,0.2751274486414371,0.0,0.9614077631286599,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
88,0.0228,0.132,3.45,0.132,3.45,0.38154009636541836,0.0,0.9243522893710315,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
89,0.0228,0.132,3.45,0.132,3.45,0.4832752308553464,0.0,0.8754684752986321,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
90,0.0228,0.132,3.45,0.132,3.45,0.578657363857997,0.0,0.8155707542898493,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
91,0.0228,0.132,3.45,0.132,3.45,0.6663918906432198,0.0,0.7456016685100396,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
92,0.0228,0.132,3.45,0.132,3.45,0.05573082075502961,0.0,0.998445830086926,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
93,0.0228,0.132,3.45,0.132,3.45,0.16682647649008617,0.0,0.9859862710717137,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
94,0.0228,0.132,3.45,0.132,3.45,0.27612307591851143,0.0,0.9611222851153228,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
95,0.0228,0.132,3.45,0.132,3.45,0.3821657229016355,0.0,0.9240938048916195,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
96,0.0228,0.132,3.45,0.132,3.45,0.48345766556252295,0.0,0.8753677430707827,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
97,0.0228,0.132,3.45,0.132,3.45,0.5785911147336076,0.0,0.8156177548038795,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
98,0.0228,0.132,3.45,0.132,3.45,0.6663367991357867,0.0,0.7456509036522884,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
99,0.0228,0.132,3.45,0.132,3.45,0.9974564991125938,0.0,0.07127785334904618,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
100,0.0228,0.132,3.45,0.132,3.45,0.9777112998907985,0.0,0.20995383794025996,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
101,0.0228,0.132,3.45,0.132,3.45,0.9403088803937838,0.0,0.3403222141626798,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
102,0.0228,0.132,3.45,0.132,3.45,0.8884560975967567,0.0,0.4589616134745286,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
103,0.0228,0.132,3.45,0.132,3.45,0.8268444117730549,0.0,0.5624307234848314,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
104,0.0228,0.132,3.45,0.132,3.45,0.7626095779965114,0.0,0.6468590507583416,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
105,0.0228,0.132,3.45,0.132,3.45,0.7072561129396805,0.0,0.7069574178898288,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
106,0.0228,0.132,3.45,0.132,3.45,0.9963583511194094,0.0,0.08526450700386087,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
107,0.0228,0.132,3.45,0.132,3.45,0.9687357542808596,0.0,0.2480948173136518,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
108,0.0228,0.132,3.45,0.132,3.45,0.9187201968766205,0.0,0.3949091032769233,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
109,0.0228,0.132,3.45,0.132,3.45,0.8532451069405909,0.0,0.5215101029528957,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
110,0.0228,0.132,3.45,0.132,3.45,0.7799867922931168,0.0,0.6257959762161261,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
111,0.0228,0.132,3.45,0.132,3.45,0.7077909430560203,0.0,0.7064219567141647,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
112,0.0228,0.132,3.45,0.132,3.45,0.6475256662537393,0.0,0.7620436414947973,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
113,0.0228,0.132,3.45,0.132,3.45,0.9943161132056944,0.0,0.10646815025875518,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
114,0.0228,0.132,3.45,0.132,3.45,0.9526142906150264,0.0,0.30418088913676006,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
115,0.0228,0.132,3.45,0.132,3.45,0.8820292662295897,0.0,0.4711946238174747,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
116,0.0228,0.132,3.45,0.132,3.45,0.7969832055005155,0.0,0.6040014653542847,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
117,0.0228,0.132,3.45,0.132,3.45,0.7092523953304478,0.0,0.7049546366384309,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
118,0.0228,0.132,3.45,0.132,3.45,0.6284544842139262,0.0,0.7778463609681592,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
119,0.0228,0.132,3.45,0.132,3.45,0.5636953384987287,0.0,0.8259827875656996,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
120,0.0228,0.132,3.45,0.132,3.45,0.99026369526219,0.0,0.13920421633583,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
121,0.0228,0.132,3.45,0.132,3.45,0.9227971733921184,0.0,0.3852860973088914,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
122,0.0228,0.132,3.45,0.132,3.45,0.8204827283990549,0.0,0.571671315004385,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
