e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
116,0.0228,0.132,3.45,0.132,3.45,0.39090902519062914,0.0,0.9204293204937096,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
117,0.0228,0.132,3.45,0.132,3.45,0.42611858167337907,0.0,0.9046673169473227,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
118,0.0228,0.132,3.45,0.132,3.45,0.46048707835712377,0.0,0.8876664073097056,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
119,0.0228,0.132,3.45,0.132,3.45,0.49391039507062634,0.0,0.8695128070598946,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
120,0.0228,0.132,3.45,0.132,3.45,0.5262839386333059,0.0,0.8503088944240292,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
121,0.0228,0.132,3.45,0.132,3.45,0.5575273068224763,0.0,0.8301586005982692,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
122,0.0228,0.132,3.45,0.132,3.45,0.5875686505773315,0.0,0.8091743204395043,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
123,0.0228,0.132,3.45,0.132,3.45,0.6163353383811371,0.0,0.7874838097780864,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
124,0.0228,0.132,3.45,0.132,3.45,0.6438069911181837,0.0,0.7651879234458362,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
125,0.0228,0.132,3.45,0.132,3.45,0.6699881942730702,0.0,0.7423717529208063,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
126,0.0228,0.132,3.45,0.132,3.45,0.6949836407041713,0.0,0.7190255483316121,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
127,0.0228,0.132,3.45,0.132,3.45,0.018555752616182558,0.0,0.9998278272006871,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
128,0.0228,0.132,3.45,0.132,3.45,0.05570836314935673,0.0,0.9984470833625683,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
129,0.0228,0.132,3.45,0.132,3.45,0.0930000330348671,0.0,0.9956661056074538,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
130,0.0228,0.132,3.45,0.132,3.45,0.1304495747143206,0.0,0.9914549452480697,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
131,0.0228,0.132,3.45,0.132,3.45,0.16799916907901538,0.0,0.9857871368549908,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
132,0.0228,0.132,3.45,0.132,3.45,0.20555680226574857,0.0,0.9786451864911409,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
133,0.0228,0.132,3.45,0.132,3.45,0.24301326864201256,0.0,0.970022964297199,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
134,0.0228,0.132,3.45,0.132,3.45,0.28025258273222564,0.0,0.9599262939788228,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
135,0.0228,0.132,3.45,0.132,3.45,0.3171526929986756,0.0,0.9483744879127062,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
136,0.0228,0.132,3.45,0.132,3.45,0.35359312248727187,0.0,0.9353993284847393,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
137,0.0228,0.132,3.45,0.132,3.45,0.3894549554534913,0.0,0.9210455133557295,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
138,0.0228,0.132,3.45,0.132,3.45,0.4246227760661929,0.0,0.9053703651245936,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
139,0.0228,0.132,3.45,0.132,3.45,0.45898577579107586,0.0,0.8884436153304632,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
140,0.0228,0.132,3.45,0.132,3.45,0.4924419045314733,0.0,0.8703453169066949,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
141,0.0228,0.132,3.45,0.132,3.45,0.5248896150202973,0.0,0.8511703073086161,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
142,0.0228,0.132,3.45,0.132,3.45,0.5562444231532997,0.0,0.831018737280245,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
143,0.0228,0.132,3.45,0.132,3.45,0.5864302709125189,0.0,0.8099997144181409,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
144,0.0228,0.132,3.45,0.132,3.45,0.6153909099621626,0.0,0.788222067653489,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
145,0.0228,0.132,3.45,0.132,3.45,0.6430966348140182,0.0,0.7657850339951059,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
146,0.0228,0.132,3.45,0.132,3.45,0.6695437350959452,0.0,0.7427726346559699,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
147,0.0228,0.132,3.45,0.132,3.45,0.6948336065559525,0.0,0.7191705355480353,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
148,0.0228,0.132,3.45,0.132,3.45,0.018483338574433905,0.0,0.9998291685058716,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
149,0.0228,0.132,3.45,0.132,3.45,0.05550111451279491,0.0,0.9984586252258215,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
150,0.0228,0.132,3.45,0.132,3.45,0.09265891819529364,0.0,0.9956979084435589,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
151,0.0228,0.132,3.45,0.132,3.45,0.12997059110806972,0.0,0.9915178492831176,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
152,0.0228,0.132,3.45,0.132,3.45,0.16738226640802437,0.0,0.985892071624533,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
153,0.0228,0.132,3.45,0.132,3.45,0.20480181279629203,0.0,0.9788034621288139,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
154,0.0228,0.132,3.45,0.132,3.45,0.24212361453568987,0.0,0.9702454098238098,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
155,0.0228,0.132,3.45,0.132,3.45,0.27923756487384604,0.0,0.9602220484676056,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
156,0.0228,0.132,3.45,0.132,3.45,0.3160279251196353,0.0,0.9487498882975315,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
157,0.0228,0.132,3.45,0.132,3.45,0.352376337401891,0.0,0.9358583850344178,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
158,0.0228,0.132,3.45,0.132,3.45,0.3881725607138711,0.0,0.921586709490125,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
159,0.0228,0.132,3.45,0.132,3.45,0.4233052608875791,0.0,0.9059871169640872,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
160,0.0228,0.132,3.45,0.132,3.45,0.45765730876627797,0.0,0.8891286677038411,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
161,0.0228,0.132,3.45,0.132,3.45,0.49113238434719614,0.0,0.8710849447932377,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
162,0.0228,0.132,3.45,0.132,3.45,0.5236396762753719,0.0,0.851939839090897,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
163,0.0228,0.132,3.45,0.132,3.45,0.5550992794813271,0.0,0.8317841005449138,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
164,0.0228,0.132,3.45,0.132,3.45,0.5854245688902762,0.0,0.8107268801141567,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
165,0.0228,0.132,3.45,0.132,3.45,0.6145528712340258,0.0,0.788875635609324,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
166,0.0228,0.132,3.45,0.132,3.45,0.6424618893359758,0.0,0.7663176369827648,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
167,0.0228,0.132,3.45,0.132,3.45,0.6691538866053091,0.0,0.7431238631890441,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
168,0.0228,0.132,3.45,0.132,3.45,0.694706014868582,0.0,0.7192937876176977,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
169,0.0228,0.132,3.45,0.132,3.45,0.018424260093143924,0.0,0.9998302589139919,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
170,0.0228,0.132,3.45,0.132,3.45,0.05533169249245398,0.0,0.9984680284345215,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
171,0.0228,0.132,3.45,0.132,3.45,0.0923796829333299,0.0,0.9957238543798865,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
172,0.0228,0.132,3.45,0.132,3.45,0.12957659800622393,0.0,0.9915694152449104,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
173,0.0228,0.132,3.45,0.132,3.45,0.16686666383696785,0.0,0.985979470628025,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
174,0.0228,0.132,3.45,0.132,3.45,0.20416300444611646,0.0,0.9789369068614866,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
175,0.0228,0.132,3.45,0.132,3.45,0.24136341299363284,0.0,0.9704348009361913,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
176,0.0228,0.132,3.45,0.132,3.45,0.2783614343771082,0.0,0.9604763983833848,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
177,0.0228,0.132,3.45,0.132,3.45,0.31504746968191993,0.0,0.9490759146912431,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
178,0.0228,0.132,3.45,0.132,3.45,0.351312026850354,0.0,0.9362584364321083,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
